373.04	0.3333	0.6083
255.80	0.3333	0.7083
255.80	0.4792	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3403	0.7083
133.93	0.0000	0.0000
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3368	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3750	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.0000	0.0000
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.0000	0.0000
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.4167	0.7083
138.39	0.4167	0.7083
138.39	0.4167	0.7083
142.86	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
142.86	0.4167	0.7083
147.32	0.4167	0.7083
147.32	0.4167	0.7083
142.86	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.0000	0.0000
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3521	0.7083
142.86	0.3340	0.7083
133.93	0.0000	0.0000
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3528	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3410	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3479	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.0000	0.0000
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3438	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.4375	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.5417	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.4792	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3403	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3368	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3750	0.7083
133.93	0.0000	0.0000
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.4167	0.7083
138.39	0.4167	0.7083
138.39	0.4167	0.7083
142.86	0.4167	0.7083
133.93	0.0000	0.0000
133.93	0.4167	0.7083
142.86	0.4167	0.7083
147.32	0.4167	0.7083
147.32	0.4167	0.7083
142.86	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.0000	0.0000
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3521	0.7083
142.86	0.3340	0.7083
133.93	0.3368	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3528	0.7083
133.93	0.3333	0.7083
133.93	0.0000	0.0000
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3410	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3479	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3438	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.4375	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.5417	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.4792	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3403	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3368	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3750	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.0000	0.0000
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.4167	0.7083
138.39	0.4167	0.7083
138.39	0.4167	0.7083
142.86	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
142.86	0.4167	0.7083
147.32	0.4167	0.7083
147.32	0.4167	0.7083
142.86	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3521	0.7083
142.86	0.3340	0.7083
133.93	0.3368	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3528	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3410	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3479	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3438	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.4375	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.5417	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.4792	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3403	0.7083
133.93	0.0000	0.0000
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3368	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3750	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.4167	0.7083
138.39	0.0000	0.0000
138.39	0.4167	0.7083
142.86	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
142.86	0.4167	0.7083
147.32	0.4167	0.7083
147.32	0.4167	0.7083
142.86	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3521	0.7083
142.86	0.3340	0.7083
133.93	0.3368	0.7083
133.93	0.0000	0.0000
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3528	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3410	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3479	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3438	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.4375	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.5417	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.4792	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3403	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3368	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3750	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.4167	0.7083
138.39	0.4167	0.7083
138.39	0.4167	0.7083
142.86	0.0000	0.0000
133.93	0.4167	0.7083
133.93	0.4167	0.7083
142.86	0.4167	0.7083
147.32	0.4167	0.7083
147.32	0.4167	0.7083
142.86	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
133.93	0.4167	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3521	0.7083
142.86	0.3340	0.7083
133.93	0.3368	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3528	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3410	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3479	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.0000	0.0000
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3438	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.4375	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.5417	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.4792	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3403	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3368	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3750	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
373.04	0.3333	0.7083
255.80	0.3333	0.7083
255.80	0.3333	0.7083
362.05	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
229.02	0.3333	0.7083
249.11	0.3333	0.7083
377.98	0.3333	0.7083
138.39	0.3333	0.7083
138.39	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
142.86	0.3333	0.7083
147.32	0.3333	0.7083
147.32	0.3333	0.7083
142.86	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
133.93	0.3333	0.7083
